summary,config,name
"{'_runtime': 1136, '_step': 0, '_timestamp': 1767507038.429099, '_wandb': {'runtime': 1136}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2151
"{'_runtime': 883, '_step': 0, '_timestamp': 1767507184.7721846, '_wandb': {'runtime': 883}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2158
"{'_runtime': 1281, '_step': 0, '_timestamp': 1767508343.2615838, '_wandb': {'runtime': 1281}, 'final_mean': 221.65714285714284, 'final_sd': 227.40045770240943}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2211
"{'_runtime': 828, '_step': 0, '_timestamp': 1767508036.6673532, '_wandb': {'runtime': 828}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2213
"{'_runtime': 1304, '_step': 0, '_timestamp': 1767509365.056521, '_wandb': {'runtime': 1304}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2227
"{'_runtime': 749, '_step': 0, '_timestamp': 1767509117.0498495, '_wandb': {'runtime': 749}, 'final_mean': 158.24285714285713, 'final_sd': 3.204620388865848}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2232
"{'_runtime': 1170, '_step': 0, '_timestamp': 1767510309.5022843, '_wandb': {'runtime': 1170}, 'final_mean': 93.61428571428571, 'final_sd': 3.278905989777065}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2245
"{'_runtime': 902, '_step': 0, '_timestamp': 1767510292.8957756, '_wandb': {'runtime': 902}, 'final_mean': 98.31428571428572, 'final_sd': 4.534133582829114}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2249
"{'_runtime': 1106, '_step': 0, '_timestamp': 1767511419.3877614, '_wandb': {'runtime': 1106}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2305
"{'_runtime': 1099, '_step': 0, '_timestamp': 1767511431.6332033, '_wandb': {'runtime': 1099}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2305
"{'_runtime': 1199, '_step': 0, '_timestamp': 1767512640.9793167, '_wandb': {'runtime': 1199}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2324
"{'_runtime': 1121, '_step': 0, '_timestamp': 1767512577.1426976, '_wandb': {'runtime': 1121}, 'final_mean': 420.54285714285714, 'final_sd': 103.43703201386212}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2324
"{'_runtime': 1207, '_step': 0, '_timestamp': 1767513809.4275053, '_wandb': {'runtime': 1207}, 'final_mean': 107.8, 'final_sd': 6.917059656076003}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2343
"{'_runtime': 1108, '_step': 0, '_timestamp': 1767513772.2558675, '_wandb': {'runtime': 1108}, 'final_mean': 120.81428571428572, 'final_sd': 7.559842887904214}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260104-2344
"{'_runtime': 1179, '_step': 0, '_timestamp': 1767514973.98103, '_wandb': {'runtime': 1179}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0003
"{'_runtime': 1161, '_step': 0, '_timestamp': 1767514992.9258578, '_wandb': {'runtime': 1161}, 'final_mean': 493.0285714285714, 'final_sd': 57.909034930057445}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0003
"{'_runtime': 1574, '_step': 0, '_timestamp': 1767516567.1561918, '_wandb': {'runtime': 1574}, 'final_mean': 490.2857142857143, 'final_sd': 39.5615769067278}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0023
"{'_runtime': 1236, '_step': 0, '_timestamp': 1767516256.3125737, '_wandb': {'runtime': 1236}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0023
"{'_runtime': 1070, '_step': 0, '_timestamp': 1767517347.2909236, '_wandb': {'runtime': 1070}, 'final_mean': 36.457142857142856, 'final_sd': 25.10645091507401}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0044
"{'_runtime': 1090, '_step': 0, '_timestamp': 1767517681.5816624, '_wandb': {'runtime': 1090}, 'final_mean': 497.3857142857143, 'final_sd': 21.715888098771536}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0049
"{'_runtime': 1083, '_step': 0, '_timestamp': 1767518454.8255715, '_wandb': {'runtime': 1083}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0102
"{'_runtime': 922, '_step': 0, '_timestamp': 1767518623.2414029, '_wandb': {'runtime': 922}, 'final_mean': 156.78571428571428, 'final_sd': 84.232822387398}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0108
"{'_runtime': 1315, '_step': 0, '_timestamp': 1767519797.7819262, '_wandb': {'runtime': 1315}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0121
"{'_runtime': 782, '_step': 0, '_timestamp': 1767519424.1975694, '_wandb': {'runtime': 782}, 'final_mean': 97.81428571428572, 'final_sd': 5.890168217687256}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0124
"{'_runtime': 1270, '_step': 0, '_timestamp': 1767520720.737852, '_wandb': {'runtime': 1270}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0137
"{'_runtime': 967, '_step': 0, '_timestamp': 1767520791.4100783, '_wandb': {'runtime': 967}, 'final_mean': 492.9714285714286, 'final_sd': 18.483947806965165}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0143
"{'_runtime': 1386, '_step': 0, '_timestamp': 1767522140.8895392, '_wandb': {'runtime': 1386}, 'final_mean': 385.12857142857143, 'final_sd': 83.14959349244698}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0159
"{'_runtime': 1148, '_step': 0, '_timestamp': 1767522527.2615542, '_wandb': {'runtime': 1148}, 'final_mean': 480.8285714285714, 'final_sd': 62.74004677546675}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0209
"{'_runtime': 1122, '_step': 0, '_timestamp': 1767523286.0257404, '_wandb': {'runtime': 1122}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0222
"{'_runtime': 808, '_step': 0, '_timestamp': 1767523361.9136424, '_wandb': {'runtime': 808}, 'final_mean': 172.12857142857143, 'final_sd': 17.646465796358225}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0229
"{'_runtime': 1217, '_step': 0, '_timestamp': 1767524526.9366958, '_wandb': {'runtime': 1217}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0241
"{'_runtime': 1408, '_step': 0, '_timestamp': 1767524801.9699416, '_wandb': {'runtime': 1408}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0243
"{'_runtime': 1369, '_step': 0, '_timestamp': 1767525921.7228577, '_wandb': {'runtime': 1369}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260105-0302
